X Z P
1.153542 0.280375 30629.984380
1.159583 0.277110 30633.037110
1.158577 0.266147 30636.052730
1.162660 0.273971 30619.583980
1.166040 0.274807 30616.824220
1.166844 0.281771 30620.580080
1.171866 0.282530 30617.714840
1.171955 0.277530 30615.613280
1.172497 0.267493 30613.960940
1.178954 0.277164 30615.755860
1.176989 0.280265 30615.933590
1.181072 0.273051 30608.177730
1.185088 0.268834 30605.318360
1.185256 0.269825 30605.148440
1.189825 0.284572 30602.931640
1.190278 0.274546 30602.837890
1.190278 0.281546 30602.765620
1.190367 0.276546 30600.480470
1.191867 0.281458 30599.388670
1.198324 0.284080 30590.433590
1.195401 0.277243 30597.980470
1.204781 0.276676 30577.158200
1.203656 0.276753 30578.824220
1.199484 0.265005 30581.611330
1.208690 0.282437 30574.292970
1.208778 0.281425 30573.494140
1.211238 0.277261 30585.521480
1.217884 0.268819 30594.207030
1.213800 0.270095 30598.263670
1.222056 0.263530 30592.953120
1.224151 0.272390 30596.017580
1.227090 0.274176 30593.089840
1.227166 0.277175 30589.285160
1.230608 0.261923 30595.207030
1.236283 0.264507 30600.037110
1.232200 0.270809 30603.087890
1.237065 0.268444 30594.189450
1.240455 0.280180 30592.785160
1.243522 0.279940 30591.330080
1.245477 0.280788 30586.718750
1.245552 0.264788 30582.667970
1.249979 0.263423 30584.396480
1.254658 0.272044 30595.539060
1.250574 0.272371 30590.771480
1.256436 0.273893 30607.005860
1.258829 0.265692 30615.328120
1.262892 0.267338 30613.546880
1.263851 0.266262 30611.488280
1.263927 0.261250 30616.228520
1.269349 0.259770 30630.363280
1.268714 0.269828 30623.873050
1.268947 0.264806 30624.425780
1.273032 0.278443 30627.859380
1.275563 0.273201 30628.779300
1.275806 0.270178 30628.851560
1.277191 0.273053 30632.904300
1.282213 0.277585 30623.148440
1.282288 0.265572 30612.958980
1.288720 0.275955 30641.482420
1.287310 0.275092 30635.863280
1.285491 0.274258 30621.306640
1.291381 0.257690 30647.019530
1.291469 0.263678 30653.937500
1.295177 0.262311 30663.812500
1.300562 0.268757 30669.988280
1.296478 0.258172 30669.798830
1.300637 0.262756 30669.283200
1.301633 0.273656 30670.392580
1.308090 0.259975 30680.980470
1.305646 0.255225 30677.119140
1.309730 0.274798 30678.738280
1.309806 0.266785 30676.906250
1.314814 0.259241 30678.308590
1.314547 0.263268 30676.117190
1.318898 0.268790 30684.123050
1.318974 0.264789 30691.000000
1.321004 0.262562 30711.046880
1.327461 0.264819 30730.087890
1.323982 0.256220 30730.630860
1.328054 0.268755 30727.046880
1.328129 0.269743 30731.302730
1.333918 0.262062 30745.818360
1.333138 0.267161 30740.330080
1.337209 0.259683 30742.027340
1.337285 0.266671 30736.705080
1.340375 0.254292 30743.246090
1.346365 0.260561 30760.884770
1.343603 0.264901 30755.343750
1.346440 0.253561 30763.564450
1.346831 0.251510 30776.451170
1.342294 0.258063 30751.111330
1.353288 0.258691 30815.449220
1.351437 0.264929 30803.291020
1.355508 0.251413 30813.218750
1.355583 0.267401 30813.306640
1.359745 0.252871 30820.541020
1.364651 0.255228 30825.429690
1.360580 0.256756 30827.486330
1.364726 0.268215 30823.300780
1.366202 0.251014 30823.203120
1.372659 0.265156 30865.246090
1.369723 0.258545 30837.119140
1.398486 0.249486 30999.101560
1.397113 0.261686 30976.660160
1.392130 0.255419 30938.677730
1.373794 0.256004 30882.367190
1.373869 0.262992 30890.037110
1.378853 0.253297 30901.150390
1.382924 0.265731 30907.126950
1.383000 0.256731 30908.203120
1.385572 0.261352 30915.597660
1.392054 0.258432 30923.300780
1.387983 0.249010 30923.275390
1.401172 0.260095 31000.593750
1.401248 0.261082 30998.744140
1.404943 0.242515 31004.876950
1.410290 0.253708 31012.816410
1.406231 0.247324 31013.882810
1.410365 0.256696 31011.126950
1.411400 0.251544 31013.705080
1.417857 0.256535 31076.394530
1.415337 0.251924 31037.746090
1.419395 0.252295 31097.759770
1.419398 0.244295 31097.912110
1.419471 0.247283 31100.916020
1.424442 0.245486 31106.230470
1.424442 0.256486 31106.423830
1.428500 0.258832 31108.623050
1.428576 0.251832 31107.273440
1.430770 0.256467 31111.876950
1.437227 0.257407 31166.935550
1.433999 0.250937 31134.179690
1.433411 0.254033 31117.304690
1.433546 0.246011 31118.339840
1.437572 0.247350 31184.761720
1.437605 0.238344 31186.527340
1.437668 0.253332 31196.753910
1.443684 0.243323 31214.390620
1.442639 0.253497 31209.734380
1.446698 0.255806 31213.031250
1.446761 0.245794 31208.845700
1.450141 0.242213 31216.058590
1.455778 0.235242 31260.000000
1.451719 0.253946 31237.132810
1.455853 0.248229 31274.582030
1.456598 0.243091 31297.404300
1.463054 0.252943 31325.128910
1.460811 0.248344 31320.900390
1.473925 0.243976 31384.052730
1.469879 0.241717 31355.421880
1.474000 0.248963 31407.632810
1.475968 0.231598 31426.039060
1.464858 0.241628 31324.943360
1.464921 0.238615 31324.507810
1.469511 0.235783 31334.867190
1.482425 0.232399 31443.109380
1.478947 0.248040 31442.296880
1.482992 0.230299 31440.832030
1.483055 0.249286 31442.474610
1.488882 0.242176 31479.943360
1.488001 0.228337 31451.791020
1.492047 0.227571 31510.806640
1.492110 0.244558 31534.830080
1.495339 0.235928 31553.503910
1.497056 0.243597 31558.419920
1.501102 0.229805 31557.072270
1.501165 0.241793 31555.064450
1.501795 0.230667 31556.015620
1.508252 0.244380 31644.699220
1.506098 0.243806 31610.128910
1.505024 0.236023 31578.759770
1.510144 0.243002 31673.970700
1.510206 0.236989 31675.361330
1.514709 0.239069 31673.408200
1.515140 0.233978 31674.830080
1.519173 0.226161 31674.810550
1.519236 0.241148 31676.708980
1.521166 0.231745 31704.298830
1.524170 0.241123 31761.675780
1.527623 0.227408 31788.093750
1.537283 0.222352 31847.367190
1.537220 0.233365 31814.824220
1.540536 0.223646 31891.193360
1.542203 0.219290 31913.271480
1.546224 0.234410 31911.798830
1.546287 0.230398 31908.292970
1.546993 0.235246 31908.474610
1.551208 0.223310 31931.960940
1.553450 0.231809 31988.785160
1.555228 0.230418 32027.828120
1.555291 0.221405 32029.001950
1.560199 0.232305 32025.505860
1.559907 0.219371 32026.392580
1.564220 0.215387 32026.705080
1.564283 0.221375 32034.656250
1.566364 0.216895 32077.482420
1.569191 0.211249 32130.994140
1.572821 0.222420 32143.437500
1.573212 0.223320 32138.455080
1.573274 0.223306 32139.361330
1.578170 0.223168 32145.863280
1.579277 0.225907 32175.906250
1.528203 0.220282 31782.882810
1.528265 0.234269 31784.005860
1.533186 0.230220 31787.111330
1.534080 0.233033 31797.103520
2.024799 0.080720 36951.597660
2.021571 0.068981 36911.558590
2.028381 0.062307 36972.054690
2.028406 0.067295 36973.371090
2.031256 0.076172 37012.910160
2.037779 0.067589 37071.484380
2.037713 0.066612 37051.234380
2.044169 0.058065 37109.449220
2.057083 0.054932 37245.023440
2.054917 0.064791 37207.082030
2.045532 0.071523 37118.476560
2.045557 0.068510 37145.113280
2.050626 0.064492 37181.390620
2.062670 0.067713 37265.109380
2.062695 0.056701 37268.042970
2.063540 0.057372 37302.015620
2.069997 0.049787 37353.894530
2.089367 0.050069 37502.875000
2.086139 0.046355 37469.859380
2.095711 0.040547 37550.417970
2.076454 0.054214 37397.742190
2.082911 0.055642 37464.550780
2.081403 0.060237 37444.835940
2.096921 0.050068 37581.519530
2.102281 0.043924 37605.613280
2.108738 0.038351 37649.199220
2.121652 0.027206 37744.128910
2.118423 0.029492 37710.300780
2.115195 0.040778 37686.875000
2.134565 0.039061 37820.496090
2.131186 0.033410 37814.519530
2.128028 0.039670 37781.335940
2.128120 0.025633 37782.304690
2.128232 0.035589 37783.289060
2.141022 0.022500 37875.589840
2.137794 0.017787 37848.429690
2.146741 0.031228 37901.964840
2.146865 0.023179 37903.007810
2.148324 0.014600 37920.835940
2.160657 0.027719 37983.492190
2.153936 0.019380 37944.632810
2.163880 0.019443 38012.347660
2.165462 0.011815 38013.292970
2.173306 0.016737 38067.828120
2.169037 0.012414 38042.535160
2.168841 0.015491 38041.140620
2.186220 0.006656 38142.500000
2.185261 0.006034 38116.617190
2.179763 0.006191 38090.484380
2.182435 0.016142 38105.820310
2.182626 0.005068 38106.824220
2.181042 0.020683 38107.167970
2.192677 0.015134 38172.722660
2.198219 -0.001039 38189.636720
2.199802 -0.002653 38196.972660
2.289529 -0.035640 38596.343750
2.286011 -0.034366 38578.550780
2.293877 -0.037219 38603.132810
2.295834 -0.034935 38618.683590
2.302443 -0.028332 38635.738280
2.224961 -0.004389 38331.472660
2.225241 -0.012497 38332.195310
2.218441 0.002121 38296.218750
2.205590 0.011102 38241.878910
2.202362 -0.004650 38219.804690
2.212047 0.005592 38260.878910
2.216991 -0.008325 38275.343750
2.215408 -0.004710 38276.851560
2.231418 -0.012861 38347.699220
2.237875 -0.012333 38387.437500
2.235251 -0.014336 38367.640620
2.234078 -0.017885 38354.117190
2.234205 -0.005933 38354.152340
2.232610 -0.018331 38353.246090
2.244331 -0.019792 38413.687500
2.249849 -0.015889 38431.562500
2.251444 -0.021490 38443.300780
2.257245 -0.020672 38468.500000
2.263702 -0.019093 38489.914060
2.270304 -0.032561 38523.789060
2.268708 -0.014973 38506.343750
2.267112 -0.014371 38501.636720
2.267237 -0.031418 38501.941410
2.276116 -0.032701 38543.738280
2.276616 -0.035886 38545.398440
2.283072 -0.026282 38563.625000
2.308900 -0.033652 38669.648440
2.305671 -0.031492 38655.527340
2.303338 -0.041660 38639.726560
2.315356 -0.029947 38684.628910
2.328270 -0.044513 38727.351560
2.322871 -0.051620 38712.578120
2.320798 -0.048897 38697.910160
2.320704 -0.044864 38697.242190
2.319893 -0.033576 38696.582030
2.319095 -0.051288 38697.527340
2.329297 -0.047881 38732.082030
2.328595 -0.041628 38728.304690
2.334727 -0.039769 38752.316410
2.329393 -0.054916 38732.558590
2.341436 -0.043077 38771.140620
2.338107 -0.056942 38761.910160
2.337308 -0.051655 38764.808590
2.347641 -0.056209 38799.289060
2.346834 -0.041931 38795.277340
2.346023 -0.048656 38791.699220
2.354098 -0.053390 38813.394530
2.354762 -0.048608 38823.570310
2.367011 -0.065703 38856.746090
2.364312 -0.048808 38853.136720
2.363501 -0.055534 38849.714840
2.360503 -0.065534 38834.222660
2.373875 -0.066957 38882.128910
2.373065 -0.064696 38880.332030
2.372254 -0.069422 38869.589840
2.380152 -0.057991 38891.511720
2.355561 -0.063883 38822.894530
2.385825 -0.063815 38911.152340
2.381842 -0.062534 38905.226560
2.386382 -0.068996 38913.039060
2.392839 -0.064052 38928.281250
2.390619 -0.069346 38919.894530
2.402524 -0.060091 38894.644530
2.400910 -0.078587 38929.632810
2.405809 -0.069110 38809.941410
2.394603 -0.069602 38929.894530
2.395989 -0.070036 38931.699220
2.396067 -0.077063 38932.257810
2.396067 -0.063061 38931.867190
2.398731 -0.066906 38936.753910
2.399295 -0.062082 38937.230470
2.399409 -0.062120 38936.183590
1.582191 0.213226 32211.484380
1.582241 0.212213 32242.427730
1.585734 0.214381 32265.611330
1.587148 0.222037 32268.406250
1.591157 0.208082 32268.291020
1.591207 0.215069 32268.156250
1.592191 0.205829 32299.050780
1.596103 0.205880 32360.275390
1.598648 0.218266 32394.572270
1.600111 0.219900 32388.025390
1.600173 0.222887 32384.998050
1.600402 0.222831 32386.150390
1.605057 0.215683 32390.611330
1.605105 0.204664 32411.683590
1.608101 0.202929 32450.210940
1.609065 0.217693 32462.869140
1.609115 0.216680 32502.574220
1.611562 0.214063 32507.556640
1.613998 0.215441 32506.154300
1.618006 0.203436 32509.000000
1.622938 0.214183 32604.693360
1.618056 0.219423 32541.457030
1.624475 0.205784 32633.376950
1.626934 0.202153 32625.009770
1.626997 0.207141 32621.212890
1.630932 0.210119 32636.392580
1.644766 0.209474 32809.621090
1.643846 0.211727 32779.414060
1.644829 0.194462 32836.074220
1.649687 0.205159 32872.761720
1.650303 0.191987 32876.074220
1.653670 0.192091 32864.167970
1.653732 0.192066 32869.687500
1.656760 0.199246 32925.773440
1.631867 0.205876 32683.382810
1.635863 0.203833 32737.490230
1.635913 0.210820 32762.371090
1.637389 0.205429 32753.607420
1.640783 0.207530 32748.595700
1.658590 0.198750 32983.539060
1.662573 0.193657 32991.171880
1.662624 0.192644 32989.457030
1.663216 0.207480 32986.148440
1.669673 0.190690 33073.585940
1.667480 0.202304 33008.785160
1.671451 0.195198 33118.113280
1.671514 0.191185 33116.292970
1.676359 0.195819 33116.597660
1.676130 0.183886 33108.035160
1.680329 0.183701 33155.054690
1.680380 0.201688 33192.277340
1.682587 0.201058 33218.070310
1.738253 0.182558 33819.628910
1.734241 0.185786 33766.917970
1.740698 0.178794 33823.300780
1.742199 0.180339 33833.398440
1.747155 0.176788 33925.707030
1.746194 0.167083 33876.082030
1.751001 0.170590 33938.425780
1.751039 0.177577 33927.625000
1.753612 0.160758 33944.687500
1.755846 0.171060 34005.808590
1.759791 0.167804 34044.171880
1.763614 0.158586 34057.691410
1.766526 0.165659 34128.820310
1.763775 0.174534 34058.367190
1.768569 0.168003 34179.691410
1.768619 0.170991 34174.667970
1.772982 0.173578 34169.628910
1.777346 0.159166 34270.003910
1.776102 0.168567 34227.187500
1.779439 0.170485 34285.531250
1.786111 0.159303 34333.527340
1.781317 0.161859 34286.410160
1.773413 0.167435 34191.500000
1.694090 0.187762 33328.000000
1.689245 0.183166 33261.957030
1.695500 0.182363 33356.492190
1.685224 0.189310 33230.187500
1.689035 0.180224 33227.691410
1.689195 0.195179 33227.695310
1.698061 0.178619 33345.960940
1.698110 0.186606 33345.789060
1.701957 0.187471 33390.757810
1.702943 0.188189 33448.281250
1.706901 0.184021 33468.671880
1.706951 0.176008 33473.011720
1.708414 0.179579 33465.636720
1.714871 0.173663 33547.042970
1.711783 0.188579 33480.558590
1.715741 0.179398 33584.496090
1.715792 0.185385 33586.644530
1.720611 0.180931 33581.429690
1.721328 0.178720 33589.562500
1.724569 0.175749 33641.753910
1.724619 0.171725 33689.777340
1.727785 0.175766 33701.957030
1.729438 0.175257 33703.480470
1.733384 0.177051 33704.617190
1.733434 0.183038 33714.871090
1.786148 0.164291 34381.753910
1.790930 0.165709 34387.531250
1.792353 0.158235 34389.671880
1.794863 0.164403 34445.722660
1.798833 0.155084 34497.500000
1.798846 0.151079 34497.593750
1.803602 0.157490 34499.160160
1.803652 0.155477 34515.660160
1.805267 0.154935 34577.421880
1.808421 0.150870 34617.910160
1.811723 0.149753 34614.156250
1.818180 0.141559 34731.511720
1.816300 0.146194 34734.285160
1.814952 0.140656 34682.507810
1.821068 0.157575 34719.503910
1.821106 0.150562 34728.101560
1.824637 0.155352 34786.125000
1.825875 0.144919 34835.621090
1.829783 0.143574 34830.929690
1.829833 0.146561 34825.832030
1.831094 0.147120 34844.605470
1.834589 0.143917 34915.242190
1.837551 0.144887 34942.722660
1.812341 0.143539 34626.941410
1.889205 0.129451 35532.566410
1.885977 0.128623 35479.808590
1.838497 0.139560 34934.156250
1.838534 0.138547 34937.675780
1.842492 0.136165 34969.058590
1.844008 0.133618 35030.664060
1.850464 0.135347 35094.375000
1.846388 0.146782 35061.097660
1.855900 0.130443 35148.058590
1.855962 0.127418 35162.792970
1.856921 0.136077 35159.093750
1.860694 0.126723 35204.062500
1.863378 0.131770 35256.613280
1.869835 0.122462 35311.703120
1.873253 0.135239 35354.507810
1.873316 0.127213 35345.105470
1.876292 0.130141 35348.566410
1.878059 0.131505 35403.820310
1.882749 0.129796 35456.011720
1.890593 0.127946 35566.078120
1.890656 0.119933 35564.746090
1.895374 0.113188 35563.136720
1.895373 0.125188 35561.355470
1.895662 0.117092 35606.652340
1.901811 0.127822 35656.511720
1.902119 0.115708 35659.074220
1.907895 0.122590 35762.058590
1.905348 0.114523 35712.847660
1.907958 0.114565 35765.894530
1.908576 0.119338 35756.625000
1.912676 0.124807 35768.460940
1.915033 0.109929 35823.375000
1.925172 0.120146 35930.222660
1.921490 0.117520 35885.546880
1.925235 0.101121 35947.710940
1.927946 0.117099 35945.980470
1.934403 0.111665 36034.875000
1.929941 0.110349 35987.378910
1.940860 0.102231 36101.562500
1.937632 0.102442 36053.578120
1.959663 0.089068 36319.464840
1.957002 0.098077 36275.585940
1.959714 0.101055 36322.117190
1.960231 0.099854 36314.671880
1.966688 0.093357 36380.093750
1.964407 0.105246 36331.128910
1.942424 0.101638 36137.058590
1.942474 0.113614 36135.320310
1.947317 0.092772 36171.871090
1.947181 0.101829 36134.828120
1.947172 0.106832 36131.128910
1.953145 0.104552 36217.058590
1.953774 0.100313 36222.039060
1.973144 0.094873 36447.179690
1.976865 0.096447 36485.035160
1.976915 0.097422 36479.753910
1.979601 0.087388 36483.152340
1.992515 0.086369 36645.593750
1.989286 0.093630 36601.566410
1.986058 0.089878 36568.777340
1.981608 0.089600 36528.414060
1.994053 0.091776 36656.917970
1.994104 0.088751 36659.515620
1.998784 0.074917 36701.562500
2.005429 0.080324 36764.539060
2.011230 0.068055 36808.222660
2.011885 0.076802 36839.957030
2.018342 0.084255 36877.308590
2.020628 0.064361 36893.964840
2.020602 0.083361 36893.621090
2.408223 -0.077858 38730.445310
2.408161 -0.075445 38315.597660
2.408186 -0.077729 38396.070310
2.408223 -0.078858 38476.535160
1.266766 -2.130385 36015.242190
1.267006 -2.134447 36010.179690
1.267007 -2.137447 36010.414060
1.267402 -2.129553 36007.324220
1.266653 -2.134358 36016.832030
1.266691 -2.132371 36015.441410
1.266729 -2.128383 36015.089840
1.269275 -2.129053 35993.875000
1.269399 -2.132084 35992.277340
1.271533 -2.132633 35969.617190
1.271773 -2.133696 35968.000000
1.271470 -2.135620 35977.589840
1.272578 -2.137903 35949.023440
1.272578 -2.138904 35946.847660
1.274044 -2.141274 35903.269530
1.274192 -2.126307 35878.667970
1.274284 -2.131326 35831.242190
1.274391 -2.126353 35836.488280
1.273979 -2.126251 35914.074220
1.275806 -2.136710 35868.687500
1.279076 -2.138493 35948.152340
1.279035 -2.141484 35947.980470
1.279035 -2.134483 35948.367190
1.279074 -2.128498 35935.285160
1.279424 -2.122575 35929.718750
1.279314 -2.131550 35930.171880
1.281495 -2.143067 35908.832030
1.281538 -2.131077 35907.398440
1.276564 -2.136893 35943.425780
1.277061 -2.131018 35953.550780
1.276805 -2.132956 35954.671880
1.276477 -2.139869 35933.257810
1.279035 -2.135490 35951.621090
1.289163 -2.128794 35831.449220
1.294232 -2.126891 35717.714840
1.294473 -2.131941 35714.652340
1.291673 -2.125349 35774.968750
1.295177 -2.144087 35741.339840
1.283877 -2.130609 35885.710940
1.284359 -2.135734 35871.800780
1.286641 -2.133240 35851.660160
1.286640 -2.140240 35851.960940
1.289403 -2.136857 35818.972660
1.301633 -2.140412 35759.906250
1.301633 -2.140411 35758.324220
1.301633 -2.140412 35757.816410
1.301673 -2.145419 35757.476560
1.302154 -2.137518 35743.046880
1.304559 -2.130987 35737.429690
1.304612 -2.140997 35737.273440
1.304704 -2.138015 35736.738280
1.306730 -2.146413 35720.378910
1.306764 -2.136420 35719.562500
1.309213 -2.138880 35697.761720
1.299290 -2.139938 35784.781250
1.299542 -2.128989 35787.406250
1.296718 -2.139409 35773.476560
1.300023 -2.138090 35790.843750
1.309682 -2.144978 35682.863280
1.309694 -2.132981 35682.800780
1.311800 -2.144372 35677.148440
1.314242 -2.138828 35671.765620
1.314296 -2.138838 35670.746090
1.314579 -2.131890 35659.460940
1.314547 -2.130884 35659.937500
1.314789 -2.148927 35645.097660
1.316869 -2.130305 35638.675780
1.321458 -2.138124 35615.613280
1.344868 -2.153949 35461.578120
1.337442 -2.149794 35493.703120
1.342167 -2.147542 35475.253910
1.345421 -2.147035 35457.027340
1.344928 -2.139958 35461.203120
1.334713 -2.134359 35523.488280
1.335194 -2.140433 35507.042970
1.337312 -2.133773 35494.343750
1.346887 -2.140253 35446.675780
1.347502 -2.144350 35433.070310
1.347714 -2.138381 35432.621090
1.355661 -2.139547 35392.652340
1.355168 -2.154471 35399.371090
1.355061 -2.141456 35399.640620
1.353288 -2.144203 35408.730470
1.352369 -2.148068 35423.941410
1.357717 -2.139837 35381.578120
1.362571 -2.157511 35363.253910
1.365914 -2.155960 35345.703120
1.366202 -2.139006 35332.832030
1.365421 -2.149897 35348.804690
1.362633 -2.146514 35356.980470
1.367932 -2.140237 35324.609380
1.372799 -2.151868 35307.429690
1.324005 -2.138566 35596.066410
1.324979 -2.136743 35590.250000
1.327135 -2.148109 35562.761720
1.327346 -2.141143 35561.605470
1.331977 -2.143915 35543.730470
1.334700 -2.141357 35523.593750
1.375686 -2.148233 35295.972660
1.376180 -2.149297 35294.300780
1.378159 -2.153549 35279.914060
1.383039 -2.142141 35261.347660
1.383039 -2.141141 35261.187500
1.383166 -2.144157 35260.445310
1.385964 -2.140483 35245.300780
1.386445 -2.149544 35234.812500
1.386457 -2.158545 35234.847660
1.388400 -2.147772 35228.226560
1.393279 -2.157340 35213.941410
1.396242 -2.144667 35198.898440
1.396748 -2.142718 35194.761720
1.396748 -2.159719 35194.609380
1.398652 -2.155932 35182.082030
1.403426 -2.146438 35165.929690
1.403532 -2.153450 35165.625000
1.406546 -2.152765 35151.257810
1.407039 -2.162815 35145.726560
1.408917 -2.151005 35143.992190
1.411400 -2.151254 35135.988280
1.416849 -2.148786 35124.746090
1.417342 -2.162837 35110.468750
1.419183 -2.148013 35093.484380
1.424313 -2.160477 35083.878910
1.427152 -2.153732 35079.320310
1.427645 -2.145783 35078.234380
1.429448 -2.144934 35063.730470
1.437227 -2.145587 35043.843750
1.437468 -2.159615 35036.933590
1.437961 -2.150653 35024.863280
1.439726 -2.161792 35017.085940
1.447784 -2.148409 35007.503910
1.448289 -2.153448 35000.187500
1.450017 -2.164574 34985.539060
1.450215 -2.154587 34985.226560
1.458112 -2.147141 34966.750000
1.458124 -2.150142 34966.796880
1.458618 -2.152179 34963.878910
1.460307 -2.153292 34963.046880
1.463054 -2.162467 34950.199220
1.463210 -2.167477 34949.695310
1.468441 -2.158797 34940.089840
1.468946 -2.165834 34928.269530
1.469018 -2.164839 34927.871090
1.470598 -2.159935 34915.714840
1.475968 -2.155224 34908.714840
1.478782 -2.148389 34909.320310
1.479275 -2.163414 34908.777340
1.480901 -2.157503 34894.562500
1.481025 -2.149509 34893.953120
1.488882 -2.165880 34879.585940
1.489122 -2.152894 34877.253910
1.489593 -2.166918 34867.492190
1.489616 -2.150919 34867.414060
1.491205 -2.158994 34864.574220
1.499464 -2.149335 34861.281250
1.499957 -2.154348 34859.527340
1.501440 -2.154408 34853.335940
1.501508 -2.169411 34852.128910
1.501809 -2.165423 34840.160160
1.509805 -2.164689 34836.554690
1.510287 -2.168713 34837.773440
1.510311 -2.154714 34837.796880
1.508252 -2.152637 34834.460940
1.511811 -2.162751 34836.308590
1.514709 -2.167827 34829.496090
1.520158 -2.156966 34820.839840
1.520652 -2.152991 34816.203120
1.521166 -2.156003 34812.488280
1.522095 -2.168016 34805.582030
1.522127 -2.163016 34805.554690
1.527623 -2.156117 34806.515620
1.530512 -2.160180 34812.613280
1.531005 -2.150181 34812.574220
1.532442 -2.165205 34805.207030
1.540536 -2.152293 34798.761720
1.540865 -2.163294 34797.175780
1.541359 -2.168306 34792.011720
1.542758 -2.169319 34791.992190
1.551207 -2.155344 34797.640620
1.551712 -2.163344 34798.863280
1.553074 -2.163343 34797.054690
1.553450 -2.164332 34792.089840
1.553653 -2.164331 34792.246090
1.561560 -2.165294 34796.542970
1.562066 -2.161294 34804.179690
1.563378 -2.150281 34804.742190
1.566364 -2.162244 34806.257810
1.571914 -2.151168 34807.398440
1.572419 -2.167155 34804.792970
1.572821 -2.151155 34803.945310
1.573665 -2.155130 34803.902340
1.573693 -2.153130 34803.941410
1.579277 -2.158004 34818.726560
1.582268 -2.167941 34835.222660
1.582761 -2.160928 34836.406250
1.584009 -2.156903 34837.050780
1.592191 -2.168651 34843.996090
1.592608 -2.169638 34850.191410
1.593114 -2.163613 34853.148440
1.594286 -2.150576 34858.605470
1.594313 -2.159575 34858.980470
1.602962 -2.151234 34878.925780
1.603456 -2.162209 34888.761720
1.604628 -2.151158 34890.453120
1.604942 -2.158143 34891.582030
1.613303 -2.150730 34926.785160
1.613797 -2.166705 34939.796880
1.611562 -2.164819 34910.687500
1.614931 -2.154642 34943.695310
1.615031 -2.161636 34943.945310
1.618018 -2.168466 34962.636720
1.623632 -2.160137 34980.601560
1.624107 -2.162101 34984.523440
1.624125 -2.160100 34984.894530
1.625222 -2.165036 34993.925780
1.630932 -2.163647 35036.378910
1.631024 -2.155641 35037.648440
1.633960 -2.155431 35058.675780
1.634454 -2.164406 35062.121090
1.635513 -2.148318 35080.386720
1.635670 -2.166305 35081.511720
1.643846 -2.162676 35116.195310
1.643881 -2.156674 35116.742190
1.644288 -2.151637 35129.964840
1.644782 -2.163599 35141.890620
1.645791 -2.147510 35163.582030
1.654592 -2.157741 35206.011720
1.655097 -2.164691 35228.417970
1.655098 -2.151691 35228.589840
1.656084 -2.160589 35237.859380
1.656084 -2.149590 35238.160160
1.656084 -2.145589 35238.226560
1.657005 -2.151514 35266.621090
1.665401 -2.154682 35311.105470
1.666283 -2.162593 35342.816410
1.666284 -2.158594 35342.980470
1.670048 -2.153194 35376.398440
1.669673 -2.164231 35363.859380
1.670502 -2.159145 35395.476560
1.670539 -2.152141 35396.496090
1.671763 -2.161006 35398.960940
1.671766 -2.161006 35406.945310
1.675197 -2.149623 35416.718750
1.675679 -2.152573 35437.140620
1.675691 -2.152572 35437.660160
1.676548 -2.143471 35464.054690
1.680343 -2.150030 35486.304690
1.680824 -2.156979 35513.769530
1.685476 -2.152425 35554.453120
1.685969 -2.144361 35566.433590
1.686789 -2.142261 35587.824220
1.690609 -2.144781 35632.242190
1.691102 -2.154718 35666.222660
1.695742 -2.146113 35698.105470
1.696235 -2.142037 35734.371090
1.696255 -2.147035 35734.628910
1.697016 -2.150936 35748.132810
1.700873 -2.154419 35765.054690
1.700874 -2.148419 35765.835940
1.701367 -2.153344 35818.757810
1.701467 -2.140330 35819.398440
1.706007 -2.150700 35849.730470
1.706488 -2.139625 35862.101560
1.707230 -2.145524 35888.367190
1.707232 -2.145524 35889.089840
1.711043 -2.138969 35936.085940
1.711127 -2.139957 35936.273440
1.711620 -2.141881 35973.597660
1.716247 -2.155187 36020.148440
1.716728 -2.141112 36058.699220
1.716759 -2.149107 36059.234380
1.717446 -2.151998 36069.851560
1.721328 -2.147397 36100.015620
1.721328 -2.140393 36129.250000
1.721355 -2.146393 36143.910160
1.721825 -2.152320 36149.917970
1.721848 -2.150317 36150.464840
1.722341 -2.154241 36179.792970
1.726956 -2.149497 36199.835940
1.727635 -2.153396 36247.027340
1.727620 -2.139399 36244.261720
1.727807 -2.148368 36248.199220
1.731582 -2.155741 36299.125000
1.731604 -2.149737 36300.457030
1.732063 -2.138664 36335.152340
1.736677 -2.149883 36391.289060
1.737787 -2.138696 36438.902340
1.737170 -2.143795 36422.265620
1.737801 -2.151694 36439.648440
1.742253 -2.142914 36540.824220
1.741784 -2.149001 36497.714840
1.746793 -2.138108 36581.558590
1.742265 -2.138912 36541.945310
1.747372 -2.144017 36630.273440
1.746879 -2.150093 36582.531250
1.747965 -2.150903 36688.515620
1.756576 -2.146327 36770.539060
1.757550 -2.138150 36831.062500
1.758142 -2.135037 36839.984380
1.760069 -2.136664 36905.359380
1.767233 -2.143297 37011.683590
1.767714 -2.147208 37065.359380
1.768269 -2.144095 37084.648440
1.772982 -2.134167 37173.078120
1.777385 -2.146304 37233.996090
1.777878 -2.137203 37249.062500
1.778396 -2.127102 37295.613280
1.785896 -2.126582 37401.015620
1.787537 -2.133248 37496.035160
1.788018 -2.129147 37504.046880
1.788497 -2.130046 37526.644530
1.788497 -2.131047 37526.414060
1.792353 -2.130245 37586.945310
1.797676 -2.138155 37649.363280
