X Z P
1.833564 -2.835635 34975.199220
1.833566 -2.833635 34975.429690
1.835632 -2.835582 34978.312500
1.835636 -2.826582 34978.410160
1.830957 -2.836708 34963.421880
1.836166 -2.828557 34981.585940
1.838772 -2.817481 34992.128910
1.838774 -2.823481 34993.195310
1.841370 -2.819383 35001.710940
1.841372 -2.827383 35002.023440
1.843978 -2.831292 35016.062500
1.843982 -2.834292 35018.625000
1.846578 -2.817191 35036.125000
1.846580 -2.822191 35036.335940
1.849176 -2.818078 35042.414060
1.849180 -2.823078 35043.656250
1.846820 -2.834179 35037.863280
1.851786 -2.830954 35061.406250
1.851789 -2.835954 35062.707030
1.854384 -2.836838 35072.304690
1.854387 -2.831838 35072.761720
1.856982 -2.833699 35096.011720
1.856987 -2.822699 35099.121090
1.857981 -2.818649 35112.195310
1.857983 -2.829649 35112.417970
1.862191 -2.834422 35127.261720
1.862193 -2.820422 35128.894530
1.859595 -2.827563 35114.992190
1.864788 -2.822271 35152.273440
1.864791 -2.822271 35153.785160
1.867386 -2.828109 35162.671880
1.867388 -2.823109 35163.082030
1.869141 -2.823006 35166.546880
1.869143 -2.825006 35167.441410
1.872582 -2.831779 35211.902340
1.872586 -2.825779 35212.519530
1.875190 -2.820602 35226.105470
1.875195 -2.827602 35226.527340
1.869988 -2.820945 35189.125000
1.876292 -2.821516 35248.480470
1.877788 -2.815413 35270.406250
1.877793 -2.829413 35270.996090
1.880300 -2.828224 35278.726560
1.880302 -2.827224 35279.121090
1.882974 -2.835022 35315.519530
1.882978 -2.822022 35319.296880
1.885571 -2.823810 35341.992190
1.885576 -2.827810 35343.039060
1.888169 -2.826606 35361.468750
1.888171 -2.825606 35365.218750
1.880390 -2.829224 35283.863280
1.890767 -2.830381 35406.351560
1.890769 -2.832381 35408.757810
1.893365 -2.832154 35434.781250
1.893367 -2.815154 35436.277340
1.895961 -2.823925 35477.363280
1.895965 -2.818925 35482.289060
1.898548 -2.827685 35513.035160
1.898550 -2.833685 35514.179690
1.891450 -2.822329 35425.699220
1.901146 -2.826436 35531.695310
1.901148 -2.820436 35533.835940
1.902584 -2.816297 35571.679690
1.902588 -2.831295 35575.093750
1.906329 -2.820918 35602.964840
1.906331 -2.820918 35604.640620
1.908914 -2.822654 35651.328120
1.908919 -2.823654 35656.613280
1.911512 -2.812386 35685.824220
1.911514 -2.829386 35686.800780
1.903736 -2.822181 35590.851560
1.913707 -2.819147 35696.277340
1.913709 -2.832147 35696.804690
1.914100 -2.819099 35718.066410
1.916683 -2.814819 35762.355470
1.916687 -2.823819 35765.304690
1.919279 -2.822519 35788.882810
1.919283 -2.830519 35790.835940
1.921866 -2.819226 35844.300780
1.921868 -2.813226 35850.429690
1.924451 -2.826913 35883.460940
1.924453 -2.829913 35884.125000
1.927036 -2.827598 35914.382810
1.927039 -2.816598 35918.972660
1.924819 -2.815873 35889.671880
1.929622 -2.817283 35971.710940
1.929624 -2.821283 35974.804690
1.932207 -2.823955 36001.476560
1.932209 -2.816955 36003.507810
1.934792 -2.818627 36056.656250
1.934794 -2.816627 36062.519530
1.935904 -2.827476 36085.066410
1.935906 -2.815476 36085.710940
1.937380 -2.815286 36095.554690
1.939950 -2.809946 36131.335940
1.939952 -2.811944 36139.160160
1.579454 -2.816412 35815.445310
1.581873 -2.800803 35812.683590
1.581875 -2.815803 35812.339840
1.584446 -2.816206 35802.382810
1.584448 -2.820206 35800.644530
1.587018 -2.814610 35775.988280
1.587021 -2.815610 35774.179690
1.589591 -2.809012 35764.734380
1.589593 -2.813012 35764.402340
1.590499 -2.818150 35762.097660
1.590503 -2.813150 35761.910160
1.592168 -2.818402 35740.386720
1.594747 -2.804783 35719.238280
1.594751 -2.818783 35718.593750
1.597322 -2.808172 35709.039060
1.597324 -2.807172 35707.152340
1.599894 -2.822550 35684.210940
1.599899 -2.820550 35682.617190
1.601559 -2.822790 35674.375000
1.601563 -2.806790 35674.339840
1.602482 -2.822918 35673.738280
1.605052 -2.810284 35667.125000
1.605054 -2.814284 35665.574220
1.607637 -2.807647 35654.265620
1.607640 -2.816649 35654.222660
1.610210 -2.824013 35650.070310
1.610214 -2.820013 35649.207030
1.612631 -2.810341 35634.746090
1.612634 -2.813341 35633.652340
1.612797 -2.806366 35629.707030
1.615379 -2.809709 35628.312500
1.615383 -2.822709 35628.128910
1.617953 -2.805060 35619.289060
1.617957 -2.810060 35617.242190
1.620538 -2.825400 35600.761720
1.620541 -2.811400 35600.445310
1.623124 -2.815730 35595.878910
1.623126 -2.825730 35595.648440
1.623719 -2.823806 35589.750000
1.623721 -2.824806 35588.218750
1.625711 -2.814068 35570.421880
1.628294 -2.822396 35561.476560
1.628296 -2.824396 35561.113280
1.630880 -2.815712 35548.699220
1.630882 -2.807714 35546.343750
1.633465 -2.815029 35528.199220
1.633467 -2.813029 35527.851560
1.634814 -2.823204 35525.343750
1.634818 -2.823204 35525.128910
1.636052 -2.827344 35516.621090
1.638635 -2.814657 35493.789060
1.638637 -2.817657 35491.929690
1.641221 -2.817960 35478.304690
1.641223 -2.809962 35477.773440
1.643806 -2.808263 35461.640620
1.643808 -2.813263 35458.734380
1.645914 -2.823505 35439.265620
1.645916 -2.814505 35438.960940
1.646395 -2.813565 35436.117190
1.648987 -2.816856 35431.261720
1.648991 -2.811856 35429.972660
1.950276 -2.808508 36372.093750
1.950281 -2.814508 36377.464840
1.945116 -2.828240 36220.023440
1.945123 -2.825240 36224.160160
1.946989 -2.827975 36304.312500
1.955424 -2.807762 36452.800780
1.955428 -2.816762 36458.781250
1.958059 -2.810371 36499.410160
1.958062 -2.817371 36502.062500
1.965727 -2.815188 36645.710940
1.965729 -2.817188 36652.945310
1.960584 -2.807982 36562.355470
1.969107 -2.806658 36728.210940
1.969111 -2.811658 36731.574220
1.976018 -2.817548 36850.148440
1.976020 -2.817546 36856.949220
1.970874 -2.819378 36770.828120
1.980141 -2.808865 36953.117190
1.980146 -2.806865 36960.925780
1.986295 -2.804821 37108.046880
1.986298 -2.805821 37120.566410
1.991163 -2.815988 37201.675780
1.991166 -2.804988 37204.171880
1.981154 -2.809691 37004.320310
1.991430 -2.816938 37247.414060
1.996561 -2.812043 37335.949220
1.996563 -2.811043 37344.203120
2.001691 -2.809134 37432.824220
2.001696 -2.808134 37437.625000
2.002177 -2.812046 37463.765620
2.005429 -2.812454 37542.843750
2.011942 -2.803281 37660.792970
2.011948 -2.798281 37669.871090
2.013184 -2.805054 37717.371090
2.018126 -2.804146 37774.875000
2.018342 -2.801108 37810.566410
2.022184 -2.808402 37926.281250
2.022189 -2.806400 37935.449220
2.027307 -2.804456 38045.062500
2.027311 -2.795454 38054.503910
2.031448 -2.804687 38110.628910
2.032437 -2.800498 38148.636720
2.032441 -2.804498 38156.332030
2.042679 -2.800606 38311.160160
2.042681 -2.811606 38319.148440
2.043527 -2.795449 38328.625000
2.037561 -2.798551 38231.351560
2.035180 -2.808993 38184.898440
2.035176 -2.812993 38183.207030
2.052934 -2.793727 38552.820310
2.053042 -2.798708 38572.992190
2.053149 -2.796689 38597.160160
2.053535 -2.796618 38605.886720
2.047808 -2.795658 38449.734380
2.047799 -2.792660 38439.007810
2.047801 -2.797660 38443.828120
2.055494 -2.807260 38628.101560
2.057083 -2.794980 38657.160160
2.055492 -2.800260 38626.132810
2.057174 -2.795958 38681.332030
2.057172 -2.795958 38681.054690
2.063187 -2.793896 38747.082030
2.063185 -2.806898 38746.207030
2.063540 -2.803835 38777.894530
2.060627 -2.805350 38719.187500
2.060623 -2.789352 38717.488280
2.058054 -2.798806 38703.925780
2.068193 -2.793026 38832.718750
2.068189 -2.793028 38831.894530
2.068320 -2.806003 38839.789060
2.069997 -2.802713 38869.996090
2.070892 -2.801561 38904.691410
2.070888 -2.787561 38903.644530
2.065749 -2.803444 38810.722660
2.065745 -2.802444 38809.230470
2.076025 -2.791702 38965.667970
2.076454 -2.792628 39008.812500
2.076023 -2.791704 38964.574220
2.073452 -2.789130 38938.035160
2.073450 -2.791133 38936.406250
2.078598 -2.805285 39042.570310
2.078595 -2.793285 39041.730470
2.081170 -2.785869 39071.636720
2.081166 -2.803869 39070.332030
2.082911 -2.793592 39109.203120
2.083743 -2.785455 39139.468750
2.083739 -2.800455 39138.378910
2.079216 -2.794185 39051.855470
2.088888 -2.801671 39204.726560
2.089367 -2.788596 39235.945310
2.088886 -2.797671 39203.558590
2.086316 -2.801062 39171.503910
2.086313 -2.784062 39169.312500
2.091461 -2.789282 39269.941410
2.091843 -2.786232 39282.640620
2.090265 -2.789459 39263.132810
2.090263 -2.789459 39262.593750
2.095332 -2.791728 39315.980470
2.095330 -2.799728 39315.351560
2.095799 -2.792665 39348.765620
2.094046 -2.791915 39303.695310
2.094042 -2.785915 39301.992190
2.101335 -2.797919 39429.394530
2.100490 -2.791032 39424.191410
2.100490 -2.786032 39423.585940
2.097918 -2.795372 39383.847660
2.097915 -2.791375 39382.808590
2.103076 -2.786691 39455.046880
2.103076 -2.797691 39453.839840
2.101787 -2.788857 39435.457030
2.101789 -2.801855 39436.804690
2.099204 -2.792198 39408.867190
2.099202 -2.791198 39406.367190
2.096619 -2.802549 39373.828120
2.096619 -2.784551 39373.183590
2.108246 -2.784061 39505.343750
2.108246 -2.785061 39506.804690
2.106884 -2.785225 39494.332030
2.105661 -2.794366 39483.609380
2.105659 -2.798366 39481.828120
2.106960 -2.794212 39496.199220
2.106958 -2.788212 39495.937500
2.104374 -2.782528 39465.738280
2.104372 -2.800528 39465.019530
2.113429 -2.785481 39559.457030
2.113427 -2.799481 39559.046880
2.112130 -2.785619 39549.156250
2.112128 -2.791619 39547.667970
2.110831 -2.800760 39532.289060
2.110831 -2.783760 39531.652340
2.116014 -2.797216 39584.253910
2.116014 -2.798216 39583.328120
2.114716 -2.795342 39567.105470
2.114718 -2.794342 39568.445310
2.112446 -2.788582 39555.359380
2.109545 -2.786910 39523.992190
2.109543 -2.780910 39522.937500
2.121197 -2.779724 39621.390620
2.121200 -2.784724 39622.585940
2.118612 -2.794964 39606.417970
2.118610 -2.779964 39605.429690
2.117313 -2.792090 39591.605470
2.117311 -2.796090 39591.296880
2.119911 -2.786838 39613.500000
2.119909 -2.799838 39613.132810
2.118007 -2.800014 39595.304690
2.126393 -2.796308 39665.500000
2.126393 -2.795308 39665.140620
2.123796 -2.784510 39645.136720
2.123796 -2.790510 39644.703120
2.122497 -2.782611 39637.203120
2.122497 -2.791611 39636.398440
2.127692 -2.782207 39669.820310
2.127692 -2.784207 39670.324220
2.125094 -2.787409 39657.480470
2.125094 -2.796409 39656.250000
2.123579 -2.788522 39640.835940
2.134200 -2.789816 39691.937500
2.134197 -2.791816 39692.414060
2.131589 -2.797955 39690.621090
2.131589 -2.793955 39689.878910
2.129155 -2.792106 39678.410160
2.128991 -2.792119 39675.691410
2.128991 -2.796119 39675.445310
2.134729 -2.792791 39682.527340
2.132900 -2.793890 39693.945310
2.132898 -2.781890 39693.925780
2.130290 -2.792043 39681.402340
2.130290 -2.781043 39680.984380
2.136797 -2.793701 39676.335940
2.137045 -2.782692 39677.265620
2.136795 -2.786701 39676.468750
2.137794 -2.798654 39680.046880
2.135499 -2.784753 39676.140620
2.135496 -2.798753 39676.308590
2.141022 -2.784547 39688.968750
2.140707 -2.780560 39690.769530
2.140316 -2.789566 39690.894530
2.140316 -2.785566 39690.996090
2.139395 -2.786597 39690.503910
2.139395 -2.794597 39689.679690
2.138096 -2.782642 39685.039060
2.138096 -2.792642 39683.925780
2.143305 -2.779490 39675.296880
2.143305 -2.792490 39672.847660
2.144603 -2.787471 39653.031250
2.144603 -2.791471 39621.156250
2.142006 -2.794522 39679.757810
2.142006 -2.787522 39682.675780
2.145909 -2.796453 39123.296880
2.145915 -2.796453 38870.742190
1.446597 -2.776972 43261.363280
1.446282 -2.771329 43601.765620
1.446282 -2.760329 43727.722660
1.446673 -2.768111 43149.722660
1.446673 -2.760111 43117.800780
1.446938 -2.758584 42869.636720
1.448703 -2.774910 41198.917970
1.448703 -2.776910 41080.019530
1.449094 -2.771327 40905.687500
1.449308 -2.774541 40803.035160
1.449308 -2.763541 40760.484380
1.450103 -2.777298 40447.214840
1.447114 -2.761855 42618.656250
1.447114 -2.766855 42542.093750
1.447316 -2.764170 42240.269530
1.447606 -2.772574 42026.078120
1.447606 -2.779574 41969.050780
1.448136 -2.776255 41791.574220
1.448136 -2.770255 41756.714840
1.448161 -2.780287 41584.390620
1.452247 -2.773089 39512.882810
1.451919 -2.778830 39640.636720
1.451919 -2.769830 39713.812500
1.453319 -2.766858 39398.531250
1.453319 -2.784858 39366.734380
1.453382 -2.777908 39198.863280
1.454542 -2.777690 39028.453120
1.454756 -2.784829 38949.445310
1.454756 -2.784829 38899.718750
1.455715 -2.785441 38736.777340
1.456232 -2.768750 38662.656250
1.456232 -2.766750 38641.796880
1.456812 -2.779090 38555.398440
1.450582 -2.776727 40160.101560
1.450582 -2.771727 40120.230470
1.451150 -2.767218 39961.589840
1.457733 -2.771632 38486.074220
1.457733 -2.769632 38472.203120
1.458136 -2.771853 38357.214840
1.459258 -2.788465 38183.425780
1.460595 -2.770171 38073.550780
1.460797 -2.789272 38021.617190
1.460797 -2.789272 37999.671880
1.462361 -2.776041 37905.503910
1.462361 -2.779041 37882.921880
1.463105 -2.779394 37818.601560
1.465501 -2.781491 37646.941410
1.463925 -2.789785 37758.246090
1.463925 -2.786785 37735.140620
1.445613 -2.772643 44634.238280
1.445601 -2.753949 44612.707030
1.445601 -2.772949 44593.386720
1.445626 -2.773819 44618.468750
1.445626 -2.761819 44607.964840
1.445689 -2.768337 44548.894530
1.445752 -2.773677 44468.925780
1.445752 -2.762677 44406.621090
1.445840 -2.761024 44168.972660
1.445979 -2.760509 44031.996090
1.445979 -2.771509 44008.082030
1.446042 -2.767699 43910.992190
1.445664 -2.765256 44535.351560
1.445689 -2.761079 44485.531250
1.445689 -2.757079 44470.890620
1.445765 -2.753650 44412.898440
1.445765 -2.770650 44397.722660
1.445777 -2.767562 44207.449220
1.445866 -2.765234 43991.000000
1.445866 -2.752234 43964.101560
1.445966 -2.764888 43889.945310
1.445992 -2.753818 43836.726560
1.445992 -2.767818 43815.632810
1.446130 -2.767402 43723.144530
1.446130 -2.751402 43696.015620
1.446206 -2.752225 43624.621090
1.446307 -2.757998 43493.691410
1.446307 -2.760998 43382.171880
1.446496 -2.763595 43055.910160
1.446496 -2.754595 43006.156250
1.446685 -2.754223 42894.871090
1.446685 -2.770223 42865.144530
1.446824 -2.768977 42787.429690
1.446912 -2.763851 42578.582030
1.446912 -2.753851 42676.078120
1.447139 -2.756479 42290.949220
1.447139 -2.749479 42252.914060
1.447202 -2.766384 42039.238280
1.447392 -2.757119 41740.687500
1.447392 -2.763119 41789.664060
1.447606 -2.767817 41630.070310
1.447644 -2.750766 41543.636720
1.447644 -2.756766 41567.929690
1.447909 -2.762426 41395.152340
1.447909 -2.765426 41433.679690
1.448199 -2.761098 41245.175780
1.448199 -2.767098 41282.328120
1.448476 -2.754770 41148.699220
1.448501 -2.762745 40828.714840
1.449081 -2.752139 40456.851560
1.449081 -2.761139 40395.753910
1.449485 -2.758748 40257.980470
1.449712 -2.765541 40059.699220
1.449712 -2.766541 40130.441410
1.450368 -2.762967 39707.730470
1.450368 -2.760967 39615.582030
1.450544 -2.764822 39504.152340
1.451036 -2.758412 39388.714840
1.451036 -2.764412 39419.515620
1.451641 -2.762958 39303.730470
1.451730 -2.763889 39132.148440
1.451730 -2.746889 39211.371090
1.452436 -2.758378 38898.757810
1.452436 -2.752378 38869.726560
1.452776 -2.757151 38806.054690
1.453155 -2.744886 38656.734380
1.453155 -2.748886 38721.117190
1.453886 -2.745419 38417.019530
1.453886 -2.751419 38448.445310
1.453949 -2.749381 38371.554690
1.454630 -2.754965 38295.906250
1.454630 -2.758965 38318.523440
1.455374 -2.760524 38079.421880
1.455374 -2.759524 38090.312500
1.455147 -2.743650 38180.617190
1.456131 -2.762095 38026.492190
1.456131 -2.744095 38037.042970
1.456358 -2.751969 37956.945310
1.456900 -2.745679 37807.574220
1.456900 -2.752679 37839.250000
1.457669 -2.754275 37731.761720
1.457669 -2.746275 37749.417970
1.458053 -2.754074 37684.199220
1.458439 -2.749872 37614.187500
1.458439 -2.742872 37647.320310
1.459221 -2.743493 37529.074220
1.459221 -2.755493 37544.042970
1.458842 -2.751683 37567.218750
1.460015 -2.743115 37420.660160
1.460015 -2.757115 37380.718750
1.461377 -2.744497 37298.371090
1.461591 -2.741396 37226.546880
1.461591 -2.749396 37238.984380
1.463193 -2.747715 37132.660160
1.463193 -2.741715 37097.800780
1.463950 -2.738400 37048.695310
1.464807 -2.742060 36967.343750
1.464833 -2.751047 36950.320310
1.464833 -2.748047 36950.660160
1.464820 -2.753053 36948.847660
1.464814 -2.748053 36946.500000
1.464814 -2.757053 36946.042970
1.464807 -2.757053 36946.089840
1.464807 -2.745060 36946.121090
1.464858 -2.746034 36952.292970
1.465501 -2.756782 36959.835940
1.465501 -2.779491 37606.414060
1.465652 -2.780561 37592.308590
1.466497 -2.774933 37563.503910
1.466623 -2.778990 37546.019530
1.466623 -2.786990 37542.566410
1.467859 -2.790513 37514.898440
1.467859 -2.791513 37492.156250
1.468219 -2.779664 37433.882810
1.469095 -2.779030 37407.488280
1.469095 -2.788030 37391.101560
1.470810 -2.785717 37301.078120
1.470344 -2.786534 37323.878910
1.470344 -2.792534 37333.121090
1.471592 -2.793026 37267.449220
1.471592 -2.792026 37259.316410
1.472841 -2.780505 37213.574220
1.472841 -2.790505 37197.054690
1.473421 -2.790726 37178.898440
1.474089 -2.794985 37162.230470
1.474089 -2.779985 37150.519530
1.475350 -2.784439 37117.785160
1.475350 -2.784445 37113.050780
1.476044 -2.780691 37077.964840
1.465501 -2.740782 36925.585940
1.466516 -2.749391 36885.316410
1.466787 -2.755290 36841.398440
1.466781 -2.753290 36841.371090
1.466787 -2.742290 36835.976560
1.466781 -2.743290 36841.421880
1.466775 -2.756290 36841.445310
1.466775 -2.749290 36841.480470
1.466775 -2.747297 36841.527340
1.466768 -2.741297 36841.734380
1.466762 -2.754297 36842.050780
1.466775 -2.747297 36841.597660
1.466737 -2.756309 36842.785160
1.468074 -2.740811 36753.445310
1.468074 -2.748811 36775.640620
1.469385 -2.752344 36701.542970
1.469385 -2.755344 36714.062500
1.469183 -2.755407 36727.976560
1.470684 -2.736890 36645.437500
1.470684 -2.751890 36660.121090
1.471996 -2.735449 36558.597660
1.471996 -2.748449 36569.062500
1.471832 -2.735499 36595.570310
1.473307 -2.748020 36500.125000
1.473307 -2.754020 36481.832030
1.474493 -2.742642 36451.960940
1.474631 -2.743604 36444.234380
1.474631 -2.735604 36442.523440
1.475949 -2.750188 36426.980470
1.475943 -2.738188 36440.382810
1.480407 -2.790217 36961.945310
1.480407 -2.777217 36948.976560
1.479121 -2.779775 36984.878910
1.481315 -2.783526 36888.457030
1.482955 -2.794062 36838.921880
1.482955 -2.798062 36831.175780
1.477872 -2.792346 37023.316410
1.477872 -2.785346 37010.539060
1.485502 -2.796881 36825.105470
1.477166 -2.736822 36363.957030
1.478604 -2.734406 36305.058590
1.478604 -2.746406 36314.394530
1.479196 -2.744229 36295.031250
1.480227 -2.752940 36279.054690
1.481265 -2.746649 36248.019530
1.481265 -2.742649 36264.476560
1.482551 -2.747296 36206.882810
1.483926 -2.737930 36148.425780
1.483926 -2.732930 36169.472660
1.485502 -2.740514 36102.808590
1.485502 -2.746514 36074.394530
1.488024 -2.731884 35983.234380
1.488024 -2.749884 35981.535160
1.487974 -2.737896 36020.488280
1.488882 -2.731669 36014.277340
1.493411 -2.739598 36000.730470
1.493106 -2.729673 36009.675780
1.493104 -2.744673 36009.847660
1.492859 -2.738730 36014.546880
1.492110 -2.730900 36043.308590
1.495652 -2.745093 35948.144530
1.495654 -2.732093 35942.578120
1.490559 -2.748266 36054.406250
1.490559 -2.741266 36049.429690
1.498882 -2.730399 35871.394530
1.498201 -2.734538 35898.082030
1.498201 -2.738538 35900.644530
1.500761 -2.736008 35856.769530
1.500759 -2.747008 35858.648440
1.504358 -2.742277 35825.796880
1.503311 -2.747479 35833.531250
1.503309 -2.730479 35834.910160
1.505881 -2.746974 35798.242190
1.505879 -2.735974 35799.687500
1.508441 -2.744485 35773.109380
1.508443 -2.734483 35770.578120
1.509854 -2.733220 35756.972660
1.511014 -2.731016 35737.066410
1.511012 -2.740016 35740.343750
1.513576 -2.726549 35698.410160
1.513574 -2.729549 35701.136720
1.515365 -2.743234 35669.371090
1.518721 -2.739667 35649.296880
1.518719 -2.725667 35649.710940
1.520888 -2.742313 35649.476560
1.516147 -2.729097 35655.097660
1.516149 -2.743095 35654.824220
1.521305 -2.728238 35640.425780
1.521305 -2.731238 35639.632810
1.523879 -2.727822 35625.800780
1.523877 -2.724822 35627.757810
1.526412 -2.740431 35608.214840
1.526463 -2.743418 35598.859380
1.526463 -2.726420 35600.218750
1.529037 -2.734027 35577.972660
1.529035 -2.741029 35579.738280
1.531623 -2.741649 35557.312500
1.531620 -2.740649 35558.578120
1.534206 -2.739283 35529.722660
1.534208 -2.722283 35527.070310
1.531948 -2.736598 35549.476560
1.536791 -2.729917 35507.359380
1.539380 -2.724564 35496.003910
1.539376 -2.736564 35496.542970
1.537487 -2.726817 35499.054690
1.537482 -2.733819 35499.792970
1.541972 -2.735224 35492.687500
1.547138 -2.727557 35478.628910
1.547145 -2.732555 35476.304690
1.548584 -2.738379 35463.894530
1.548580 -2.720379 35464.484380
1.552332 -2.729925 35459.851560
1.552328 -2.729925 35460.171880
1.553450 -2.733799 35443.871090
1.559695 -2.735080 35390.867190
1.559693 -2.721082 35393.601560
1.557523 -2.734332 35416.421880
1.562711 -2.727752 35369.644530
1.562707 -2.727752 35370.164060
1.563612 -2.718664 35370.230470
1.566364 -2.733374 35369.417970
1.567902 -2.733210 35363.027340
1.570830 -2.731920 35355.566410
1.570826 -2.726920 35356.382810
1.573098 -2.730693 35352.050780
1.573102 -2.732693 35352.027340
1.578304 -2.723201 35347.175780
1.579277 -2.732113 35334.390620
1.583504 -2.716734 35308.242190
1.583502 -2.726734 35308.769530
1.581976 -2.728873 35319.351560
1.581972 -2.725873 35320.449220
1.585734 -2.724545 35305.746090
1.588713 -2.720293 35293.050780
1.588708 -2.718293 35295.371090
1.592191 -2.733003 35270.851560
1.593910 -2.734864 35257.160160
1.593906 -2.729864 35258.238280
1.593124 -2.723927 35263.324220
1.598648 -2.728498 35241.015620
1.599119 -2.716461 35232.679690
1.599115 -2.734461 35232.667970
1.604325 -2.715082 35234.050780
1.604323 -2.721082 35234.031250
1.604285 -2.723082 35233.414060
1.605105 -2.732032 35230.417970
1.609535 -2.734716 35224.589840
1.609531 -2.722716 35224.882810
1.611562 -2.734590 35218.929690
1.615448 -2.720336 35194.234380
1.615446 -2.730336 35194.480470
1.614750 -2.729376 35205.414060
1.618018 -2.714174 35192.339840
1.619963 -2.731048 35187.710940
1.619961 -2.718048 35188.531250
1.624475 -2.733783 35173.367190
1.626621 -2.727668 35158.457030
1.626617 -2.713670 35159.125000
1.630392 -2.728455 35150.898440
1.630390 -2.731455 35151.269530
1.625169 -2.721745 35163.558590
1.630932 -2.720430 35144.621090
1.635598 -2.715191 35133.527340
1.637790 -2.715077 35114.917970
1.637795 -2.732077 35113.550780
1.640821 -2.717936 35103.804690
1.640819 -2.714936 35104.535160
1.643846 -2.722800 35096.113280
1.646038 -2.731699 35080.300780
1.648978 -2.731573 35060.269530
1.648976 -2.728573 35061.527340
1.651248 -2.716472 35052.753910
1.651253 -2.724472 35052.292970
1.656469 -2.715270 35039.046880
1.660164 -2.729142 35019.019530
1.660160 -2.717144 35019.449220
1.659988 -2.729144 35026.000000
1.661693 -2.715091 35018.121090
1.661690 -2.721091 35018.152340
1.663216 -2.712041 35016.820310
1.666913 -2.730917 35009.343750
1.666911 -2.712917 35010.312500
1.669673 -2.724839 34999.230470
1.671350 -2.730789 34992.277340
1.672134 -2.711763 34989.605470
1.672132 -2.718763 34990.464840
1.676130 -2.723652 34978.976560
1.682534 -2.719501 34955.890620
1.682576 -2.724501 34947.781250
1.682572 -2.727501 34949.121090
1.677355 -2.731627 34968.441410
1.677351 -2.728627 34969.261720
1.687797 -2.724400 34936.871090
1.687793 -2.713400 34937.160160
1.689044 -2.722375 34925.574220
1.693016 -2.718312 34908.429690
1.693724 -2.723299 34903.890620
1.693722 -2.714299 34904.000000
1.695500 -2.715274 34899.476560
1.698239 -2.729236 34889.578120
1.698237 -2.730236 34890.757810
1.701957 -2.718198 34874.484380
1.703458 -2.724185 34866.343750
1.704910 -2.729173 34859.460940
1.704908 -2.718173 34860.894530
1.708414 -2.718148 34849.390620
1.708681 -2.712148 34844.320310
1.708679 -2.719148 34844.710940
1.713900 -2.721122 34827.167970
1.719123 -2.719122 34803.875000
1.719121 -2.711122 34804.304690
1.716107 -2.721122 34811.347660
1.716105 -2.724122 34812.531250
1.721328 -2.711133 34800.132810
1.724342 -2.711135 34786.933590
1.727295 -2.713158 34772.335940
1.727291 -2.716158 34773.136720
1.729567 -2.718171 34764.902340
1.729563 -2.716171 34765.328120
1.734241 -2.722221 34755.519530
1.738491 -2.723272 34737.636720
1.738487 -2.727272 34738.210940
1.740009 -2.713297 34733.792970
1.740005 -2.712297 34733.925780
1.734784 -2.712221 34744.394530
1.740698 -2.729299 34727.632810
1.745230 -2.730385 34717.296880
1.745226 -2.728385 34717.761720
1.747155 -2.720423 34710.289060
1.750461 -2.730488 34693.281250
1.750457 -2.731488 34694.242190
1.749677 -2.730473 34703.324220
1.753612 -2.719564 34689.582030
1.755672 -2.730614 34684.878910
1.755668 -2.718614 34685.839840
1.760069 -2.719740 34672.828120
1.760893 -2.730766 34665.453120
1.760889 -2.726766 34665.757810
1.766114 -2.724940 34660.683590
1.766109 -2.729940 34661.070310
1.760863 -2.716763 34667.214840
1.766526 -2.722952 34652.828120
1.772049 -2.732157 34639.570310
1.772047 -2.718154 34639.183590
1.771330 -2.714129 34644.289060
1.773165 -2.730200 34633.687500
1.773380 -2.715207 34631.031250
1.776554 -2.727333 34626.035160
1.776551 -2.732333 34627.117190
1.779439 -2.721470 34626.425780
1.781770 -2.713570 34625.234380
1.783225 -2.716636 34618.628910
1.783223 -2.724636 34618.921880
1.785896 -2.717772 34623.671880
1.786983 -2.722825 34630.406250
1.786981 -2.723823 34630.179690
1.792202 -2.714102 34623.046880
1.794409 -2.721226 34614.847660
1.794406 -2.717226 34615.019530
1.797412 -2.718403 34615.765620
1.797410 -2.731403 34615.644530
1.798810 -2.719491 34622.699220
1.802618 -2.725731 34624.058590
1.805567 -2.731922 34623.300780
1.805571 -2.720922 34623.355470
1.807841 -2.724073 34627.398440
1.807837 -2.733073 34626.789060
1.811723 -2.724361 34635.312500
1.813050 -2.728450 34638.992190
1.813046 -2.717450 34639.058590
1.816732 -2.734729 34639.195310
1.818254 -2.730853 34639.031250
1.818258 -2.716853 34639.449220
1.823458 -2.731271 34647.699220
1.823452 -2.729269 34646.195310
1.824983 -2.728404 34647.148440
1.825350 -2.719435 34646.558590
1.827891 -2.724650 34650.562500
1.828662 -2.718723 34659.375000
1.828660 -2.734723 34658.796880
1.828274 -2.731687 34654.761720
1.831094 -2.722940 34680.917970
1.833858 -2.735192 34702.210940
1.833856 -2.721192 34701.648440
1.837551 -2.724556 34712.835940
1.839026 -2.720694 34720.750000
1.839056 -2.733696 34726.496090
1.839051 -2.721694 34725.796880
1.844247 -2.722224 34742.085940
1.844251 -2.719224 34743.953120
1.849443 -2.728779 34763.781250
1.850164 -2.734857 34772.585940
1.850162 -2.731854 34772.207030
1.859822 -2.732966 34829.628910
1.861285 -2.730143 34848.437500
1.861283 -2.732141 34847.144530
1.860551 -2.726054 34838.386720
